"","ID","solidarity_behaviour","solidarity_attitude","treatment_video","c_0031_w1","c_0031_w2","c_0031_w3","c_0032_w1","c_0032_w2","vignette3","vignette4","vignette5","vignette6","vignette1","vignette2","vignette3_w4","vignette4_w4","conjoint_choice1_exp3","conjoint_rating1_exp3","conjoint_rating2_exp3","conjoint_choice2_exp3","conjoint_rating3_exp3","conjoint_rating4_exp3","conjoint_choice3_exp3","conjoint_rating5_exp3","conjoint_rating6_exp3","conjoint_choice1_exp7","conjoint_rating1_exp7","conjoint_rating2_exp7","conjoint_choice2_exp7","conjoint_rating3_exp7","conjoint_rating4_exp7"
"642",5339487877695,NA,1,0,NA,103,NA,NA,149,47,4,172,108,NA,NA,NA,NA,2,4,8,1,8,6,2,5,8,NA,NA,NA,NA,NA,NA
"643",5339518163640,0.4,0,1,NA,19,NA,NA,187,4,93,21,188,NA,NA,NA,NA,1,6,3,1,5,5,1,6,4,NA,NA,NA,NA,NA,NA
"644",5339772594585,0.6,0,0,NA,112,NA,NA,19,39,81,166,95,NA,NA,NA,NA,1,5,5,2,2,10,1,5,5,NA,NA,NA,NA,NA,NA
"645",5339822710770,NA,1,1,NA,114,NA,NA,132,101,128,83,174,NA,NA,NA,NA,2,6,9,2,5,9,2,6,9,NA,NA,NA,NA,NA,NA
"646",5339831993010,NA,0,0,NA,97,NA,NA,122,22,130,16,154,NA,NA,NA,NA,2,5,10,1,5,5,2,5,7,NA,NA,NA,NA,NA,NA
"647",5353146192825,0.4,0,1,NA,147,NA,NA,18,106,159,183,160,NA,NA,NA,NA,1,3,3,1,4,3,2,5,5,NA,NA,NA,NA,NA,NA
"648",5353181726400,0,0,0,NA,106,NA,NA,73,151,175,26,66,NA,NA,NA,NA,2,2,2,1,3,3,2,2,3,NA,NA,NA,NA,NA,NA
"649",5353181739585,0.6,1,1,NA,91,NA,NA,155,77,164,190,22,NA,NA,NA,NA,2,2,8,2,2,8,1,8,2,NA,NA,NA,NA,NA,NA
"650",5353270171380,1,1,1,NA,124,NA,NA,177,163,11,79,97,NA,NA,NA,NA,2,5,5,1,5,5,1,5,5,NA,NA,NA,NA,NA,NA
"651",5353308302400,0.6,1,1,NA,126,NA,NA,45,121,46,143,87,NA,NA,NA,NA,2,4,4,1,5,5,2,5,5,NA,NA,NA,NA,NA,NA
"652",5353308394695,0.4,0,0,NA,79,NA,NA,57,173,129,115,153,NA,NA,NA,NA,2,3,8,2,4,7,1,5,5,NA,NA,NA,NA,NA,NA
"653",5353314960825,0.2,1,0,NA,157,NA,NA,158,78,15,165,94,NA,NA,NA,NA,2,5,7,2,6,8,2,6,8,NA,NA,NA,NA,NA,NA
"654",5353316332065,0,0,0,NA,136,NA,NA,185,106,192,15,159,NA,NA,NA,NA,1,6,4,2,5,5,1,5,5,NA,NA,NA,NA,NA,NA
"655",5353320287565,0,0,0,NA,110,NA,NA,44,143,114,138,190,NA,NA,NA,NA,1,0,0,2,0,0,2,0,0,NA,NA,NA,NA,NA,NA
"656",5353336030455,0,0,0,NA,18,NA,NA,172,191,155,72,120,NA,NA,NA,NA,1,10,5,1,10,10,2,10,10,NA,NA,NA,NA,NA,NA
"657",5353380925380,1,1,1,NA,143,NA,NA,153,188,3,58,90,NA,NA,NA,NA,2,4,8,1,8,5,1,9,6,NA,NA,NA,NA,NA,NA
"658",5353494290010,0,0,1,NA,76,NA,NA,150,184,5,103,70,NA,NA,NA,NA,1,2,0,1,2,0,1,2,0,NA,NA,NA,NA,NA,NA
"659",5353498192770,1,1,0,NA,154,NA,NA,110,178,148,164,34,NA,NA,NA,NA,2,2,5,2,2,4,1,7,1,NA,NA,NA,NA,NA,NA
"660",5353502187825,0,0,0,NA,36,NA,NA,40,8,53,142,143,NA,NA,NA,NA,2,0,0,2,0,0,2,0,0,NA,NA,NA,NA,NA,NA
"661",5353543087695,1,0,1,NA,10,NA,NA,160,38,147,24,89,NA,NA,NA,NA,1,10,10,1,10,10,1,10,10,NA,NA,NA,NA,NA,NA
"662",5353582642695,1,0,0,NA,137,NA,NA,187,73,154,175,21,NA,NA,NA,NA,2,3,8,2,4,7,1,7,5,NA,NA,NA,NA,NA,NA
"663",5353628750640,0,0,0,NA,137,NA,NA,73,175,106,151,187,NA,NA,NA,NA,1,8,0,2,5,5,1,5,0,NA,NA,NA,NA,NA,NA
"664",5353640590770,0.4,1,0,NA,44,NA,NA,32,164,50,15,114,NA,NA,NA,NA,2,10,10,1,10,9,2,10,10,NA,NA,NA,NA,NA,NA
"665",5353648501770,1,0,0,NA,57,NA,NA,129,173,132,79,12,NA,NA,NA,NA,2,1,9,1,9,2,1,9,3,NA,NA,NA,NA,NA,NA
"666",5353649899380,1,0,0,NA,89,NA,NA,63,135,2,181,1,NA,NA,NA,NA,2,0,0,2,0,4,2,0,2,NA,NA,NA,NA,NA,NA
"667",5353665655455,0.4,1,0,NA,137,NA,NA,88,115,123,66,103,NA,NA,NA,NA,2,5,7,1,8,5,1,8,5,NA,NA,NA,NA,NA,NA
"668",5353673606010,0.4,1,0,NA,159,NA,NA,185,106,136,15,127,NA,NA,NA,NA,2,6,8,1,6,4,2,3,6,NA,NA,NA,NA,NA,NA
"669",5353713108270,0.6,0,0,NA,3,NA,NA,36,40,2,72,104,NA,NA,NA,NA,1,5,5,2,3,4,1,7,5,NA,NA,NA,NA,NA,NA
"670",5353752729195,0.4,1,1,NA,116,NA,NA,33,67,182,94,18,NA,NA,NA,NA,2,6,8,2,7,8,1,7,6,NA,NA,NA,NA,NA,NA
"671",5353831865565,0.4,0,0,NA,52,NA,NA,13,161,33,177,67,NA,NA,NA,NA,2,5,5,2,5,10,2,5,5,NA,NA,NA,NA,NA,NA
"672",5353877907585,1,1,1,NA,71,NA,NA,178,46,4,17,74,NA,NA,NA,NA,1,5,5,2,5,5,1,5,5,NA,NA,NA,NA,NA,NA
"673",5353895127195,1,1,1,NA,188,NA,NA,90,101,170,49,120,NA,NA,NA,NA,2,4,7,1,8,3,2,5,7,NA,NA,NA,NA,NA,NA
"674",5353900374825,1,0,0,NA,129,NA,NA,12,79,115,16,153,NA,NA,NA,NA,1,3,3,1,3,3,1,3,3,NA,NA,NA,NA,NA,NA
"675",5353910975565,1,1,0,NA,11,NA,NA,137,41,59,66,91,NA,NA,NA,NA,2,3,9,2,5,8,2,0,10,NA,NA,NA,NA,NA,NA
"676",5353967578770,0.2,0,1,NA,57,NA,NA,79,129,12,16,132,NA,NA,NA,NA,1,8,7,1,9,7,1,8,7,NA,NA,NA,NA,NA,NA
"677",5353970281695,1,0,0,NA,74,NA,NA,50,52,80,131,102,NA,NA,NA,NA,2,7,9,2,8,8,2,4,4,NA,NA,NA,NA,NA,NA
"678",5353971534270,1,1,1,NA,154,NA,NA,120,98,147,130,167,NA,NA,NA,NA,2,2,6,1,6,4,2,3,6,NA,NA,NA,NA,NA,NA
"679",5353976861010,0.6,1,1,NA,133,NA,NA,22,78,4,82,144,NA,NA,NA,NA,2,5,8,1,9,3,1,8,7,NA,NA,NA,NA,NA,NA
"680",5353980856065,0.4,1,1,NA,112,NA,NA,86,164,28,153,12,NA,NA,NA,NA,1,8,1,1,8,3,2,1,10,NA,NA,NA,NA,NA,NA
"681",5354001899325,0,1,0,NA,92,NA,NA,39,90,32,128,144,NA,NA,NA,NA,2,0,5,2,0,0,1,0,0,NA,NA,NA,NA,NA,NA
"682",5354078385510,0.8,0,0,NA,146,NA,NA,109,176,77,132,33,NA,NA,NA,NA,2,6,7,1,10,9,2,8,9,NA,NA,NA,NA,NA,NA
"683",5354083593585,1,1,0,NA,66,NA,NA,170,89,13,183,108,NA,NA,NA,NA,1,6,4,2,6,8,2,6,8,NA,NA,NA,NA,NA,NA
"684",5354099402400,1,0,1,NA,87,NA,NA,36,180,172,153,62,NA,NA,NA,NA,2,4,10,1,9,4,2,3,9,NA,NA,NA,NA,NA,NA
"685",5354099481510,1,1,0,NA,177,NA,NA,173,154,152,158,86,NA,NA,NA,NA,2,0,10,2,0,10,2,0,10,NA,NA,NA,NA,NA,NA
"686",5354111348010,0.4,1,0,NA,185,NA,NA,173,148,96,51,57,NA,NA,NA,NA,2,5,5,1,5,5,1,5,5,NA,NA,NA,NA,NA,NA
"687",5354182547010,1,0,0,NA,59,NA,NA,176,157,60,38,154,NA,NA,NA,NA,2,5,5,1,5,5,1,5,5,NA,NA,NA,NA,NA,NA
"688",5354248406085,1,0,0,NA,80,NA,NA,40,118,66,67,116,NA,NA,NA,NA,2,5,5,1,5,5,1,5,5,NA,NA,NA,NA,NA,NA
"689",5354253759195,0.8,1,0,NA,3,NA,NA,189,143,112,56,23,NA,NA,NA,NA,2,5,7,2,7,8,1,10,7,NA,NA,NA,NA,NA,NA
"690",5354298535455,1,0,0,NA,57,NA,NA,48,23,73,124,134,NA,NA,NA,NA,2,5,7,1,7,6,1,6,5,NA,NA,NA,NA,NA,NA
"691",5354327568825,0.8,0,1,NA,54,NA,NA,1,84,170,57,191,NA,NA,NA,NA,1,5,5,1,5,5,2,5,5,NA,NA,NA,NA,NA,NA
"692",5354334161325,1,0,0,NA,88,NA,NA,31,46,10,18,95,NA,NA,NA,NA,2,3,7,2,5,5,1,5,5,NA,NA,NA,NA,NA,NA
"693",5354425071900,0,1,0,NA,81,NA,NA,109,48,168,47,64,NA,NA,NA,NA,2,0,10,2,4,5,1,10,0,NA,NA,NA,NA,NA,NA
"694",5354434367325,0.6,0,1,NA,180,NA,NA,42,87,188,78,12,NA,NA,NA,NA,1,5,5,2,5,5,2,4,5,NA,NA,NA,NA,NA,NA
"695",5354459432010,0.2,0,1,NA,145,NA,NA,9,172,156,3,131,NA,NA,NA,NA,2,4,8,1,8,6,1,8,6,NA,NA,NA,NA,NA,NA
"696",5354466024510,0.8,1,1,NA,181,NA,NA,182,122,162,12,140,NA,NA,NA,NA,1,7,7,2,8,5,2,5,7,NA,NA,NA,NA,NA,NA
"697",5354496376380,0,0,1,NA,87,NA,NA,36,138,180,114,45,NA,NA,NA,NA,2,5,10,1,8,5,2,5,9,NA,NA,NA,NA,NA,NA
"698",5354501663565,0,1,1,NA,183,NA,NA,45,149,112,135,174,NA,NA,NA,NA,1,5,5,2,5,5,2,5,5,NA,NA,NA,NA,NA,NA
"699",5354554284900,0,0,0,NA,91,NA,NA,16,132,33,182,50,NA,NA,NA,NA,1,6,4,1,8,5,1,6,5,NA,NA,NA,NA,NA,NA
"700",5354592640065,1,1,1,NA,80,NA,NA,58,186,110,180,119,NA,NA,NA,NA,2,5,5,1,5,5,2,5,5,NA,NA,NA,NA,NA,NA
"701",5354626921065,0,0,0,NA,76,NA,NA,95,73,118,24,161,NA,NA,NA,NA,1,5,2,2,4,6,1,6,4,NA,NA,NA,NA,NA,NA
"702",5354628239565,1,1,1,NA,165,NA,NA,18,104,17,114,30,NA,NA,NA,NA,1,7,3,1,5,5,1,5,5,NA,NA,NA,NA,NA,NA
"703",5354683511085,0,0,1,NA,98,NA,NA,71,61,190,171,133,NA,NA,NA,NA,2,4,6,1,6,4,2,4,6,NA,NA,NA,NA,NA,NA
"704",5354720415900,1,1,0,NA,164,NA,NA,176,81,126,101,174,NA,NA,NA,NA,2,3,10,1,10,3,2,3,8,NA,NA,NA,NA,NA,NA
"705",5354720534565,0.8,1,1,NA,113,NA,NA,51,186,31,154,63,NA,NA,NA,NA,2,5,5,2,5,5,1,5,5,NA,NA,NA,NA,NA,NA
"706",5354721853065,0,0,0,NA,190,NA,NA,71,61,98,133,145,NA,NA,NA,NA,2,5,7,2,6,7,2,5,7,NA,NA,NA,NA,NA,NA
"707",5354812763640,0.6,0,1,NA,95,NA,NA,80,183,146,89,8,NA,NA,NA,NA,2,5,5,1,5,5,1,5,5,NA,NA,NA,NA,NA,NA
"708",5354814108510,0,1,0,NA,156,NA,NA,182,124,116,129,3,NA,NA,NA,NA,2,6,6,2,5,6,2,3,7,NA,NA,NA,NA,NA,NA
"709",5354815413825,0,0,0,NA,178,NA,NA,31,14,191,168,179,NA,NA,NA,NA,2,3,5,2,5,6,2,0,6,NA,NA,NA,NA,NA,NA
"710",5354816719140,0.4,1,1,NA,171,NA,NA,165,102,23,6,178,NA,NA,NA,NA,2,6,9,1,7,7,2,6,9,NA,NA,NA,NA,NA,NA
"711",5354853650325,1,1,0,NA,137,NA,NA,152,183,26,97,166,NA,NA,NA,NA,2,10,10,1,10,10,2,10,10,NA,NA,NA,NA,NA,NA
"712",5354897094900,0,0,1,NA,21,NA,NA,146,150,62,54,114,NA,NA,NA,NA,1,2,2,2,2,2,1,2,2,NA,NA,NA,NA,NA,NA
"713",5354898466140,1,0,0,NA,62,NA,NA,140,188,163,171,142,NA,NA,NA,NA,1,10,0,1,10,0,1,10,0,NA,NA,NA,NA,NA,NA
"714",5354982876510,0.4,1,1,NA,114,NA,NA,174,128,132,83,21,NA,NA,NA,NA,2,8,8,2,8,8,2,8,8,NA,NA,NA,NA,NA,NA
"715",5355018449640,0.6,0,0,NA,152,NA,NA,25,74,174,67,181,NA,NA,NA,NA,1,6,4,1,6,4,1,6,4,NA,NA,NA,NA,NA,NA
"716",5355028958085,0,1,1,NA,115,NA,NA,22,64,104,93,67,NA,NA,NA,NA,1,5,4,1,3,2,1,2,2,NA,NA,NA,NA,NA,NA
"717",5355060602085,0.8,1,0,NA,73,NA,NA,22,56,34,47,150,NA,NA,NA,NA,1,8,6,2,6,8,2,7,9,NA,NA,NA,NA,NA,NA
"718",5355085745880,1,1,1,NA,156,NA,NA,76,79,129,173,70,NA,NA,NA,NA,1,8,3,1,4,4,2,4,4,NA,NA,NA,NA,NA,NA
"719",5355087051195,0,1,1,NA,100,NA,NA,55,49,111,63,154,NA,NA,NA,NA,1,7,2,2,2,10,2,5,9,NA,NA,NA,NA,NA,NA
"720",5355110757825,1,0,0,NA,23,NA,NA,171,160,192,177,64,NA,NA,NA,NA,1,6,5,1,5,4,2,4,6,NA,NA,NA,NA,NA,NA
"721",5355122571585,1,0,0,NA,123,NA,NA,48,77,128,85,35,NA,NA,NA,NA,2,6,6,2,6,6,1,3,3,NA,NA,NA,NA,NA,NA
"722",5355206981955,0.8,0,1,NA,96,NA,NA,65,103,90,23,44,NA,NA,NA,NA,2,6,8,2,5,9,1,8,6,NA,NA,NA,NA,NA,NA
"723",5355213614010,1,1,1,NA,88,NA,NA,181,52,188,136,17,NA,NA,NA,NA,2,10,10,2,10,10,2,8,10,NA,NA,NA,NA,NA,NA
"724",5355228130695,0.2,1,0,NA,112,NA,NA,166,81,107,19,139,NA,NA,NA,NA,1,10,0,1,10,0,1,9,1,NA,NA,NA,NA,NA,NA
"725",5355291392325,0.4,1,0,NA,166,NA,NA,40,90,176,12,188,NA,NA,NA,NA,1,6,6,1,6,6,2,7,7,NA,NA,NA,NA,NA,NA
"726",5355291405510,0,0,1,NA,140,NA,NA,139,116,79,178,165,NA,NA,NA,NA,1,0,0,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA
"727",5355300582270,1,1,1,NA,15,NA,NA,35,50,180,74,119,NA,NA,NA,NA,2,9,10,2,5,8,1,8,6,NA,NA,NA,NA,NA,NA
"728",5355346782510,1,1,1,NA,184,NA,NA,64,161,139,76,45,NA,NA,NA,NA,2,3,8,2,1,2,2,1,3,NA,NA,NA,NA,NA,NA
"729",5355388921770,0.6,1,1,NA,16,NA,NA,160,125,37,126,65,NA,NA,NA,NA,1,7,4,2,4,7,2,4,7,NA,NA,NA,NA,NA,NA
"730",5355424560825,0.2,1,0,NA,84,NA,NA,22,35,191,27,65,NA,NA,NA,NA,1,8,7,1,5,5,1,6,6,NA,NA,NA,NA,NA,NA
"731",5355428463585,0.4,0,1,NA,151,NA,NA,100,2,133,28,84,NA,NA,NA,NA,2,3,7,1,7,3,1,7,3,NA,NA,NA,NA,NA,NA
"732",5355431100585,1,0,1,NA,2,NA,NA,50,29,151,102,165,NA,NA,NA,NA,1,7,3,2,5,5,1,5,5,NA,NA,NA,NA,NA,NA
"733",5355435082455,0.4,0,1,NA,1,NA,NA,105,97,72,34,78,NA,NA,NA,NA,2,5,6,2,2,7,2,3,7,NA,NA,NA,NA,NA,NA
"734",5355511555455,0.2,1,0,NA,164,NA,NA,62,79,18,159,179,NA,NA,NA,NA,1,9,8,1,10,8,1,9,7,NA,NA,NA,NA,NA,NA
"735",5355553813380,0,1,1,NA,60,NA,NA,144,185,183,159,97,NA,NA,NA,NA,1,7,4,1,8,2,1,8,2,NA,NA,NA,NA,NA,NA
"736",5355555052770,0.4,0,0,NA,87,NA,NA,150,79,181,158,111,NA,NA,NA,NA,2,5,7,2,4,7,1,7,4,NA,NA,NA,NA,NA,NA
"737",5355557742510,0.2,0,1,NA,113,NA,NA,73,186,16,122,22,NA,NA,NA,NA,1,2,2,2,2,4,1,2,2,NA,NA,NA,NA,NA,NA
"738",5355559061010,0,1,0,NA,73,NA,NA,175,26,21,106,151,NA,NA,NA,NA,1,8,3,2,4,7,1,7,4,NA,NA,NA,NA,NA,NA
"739",5355615743325,0.4,0,0,NA,155,NA,NA,187,135,178,32,120,NA,NA,NA,NA,2,4,5,2,3,7,2,3,7,NA,NA,NA,NA,NA,NA
"740",5355646055640,1,0,0,NA,162,NA,NA,128,142,12,121,169,NA,NA,NA,NA,1,5,5,2,5,5,2,5,5,NA,NA,NA,NA,NA,NA
"741",5355694853325,0.4,1,0,NA,66,NA,NA,103,168,178,137,179,NA,NA,NA,NA,1,6,6,2,7,7,1,6,6,NA,NA,NA,NA,NA,NA
"742",5355730439640,1,1,0,NA,140,NA,NA,170,12,102,127,36,NA,NA,NA,NA,2,5,5,2,5,5,2,5,5,NA,NA,NA,NA,NA,NA
"743",5355742358880,1,0,0,NA,11,NA,NA,13,21,2,88,190,NA,NA,NA,NA,2,5,5,1,6,4,2,5,5,NA,NA,NA,NA,NA,NA
"744",5355743651010,0.8,1,1,NA,100,NA,NA,60,89,146,157,125,NA,NA,NA,NA,1,10,8,2,7,10,1,10,7,NA,NA,NA,NA,NA,NA
"745",5355851741640,0.4,0,0,NA,68,NA,NA,120,11,29,109,15,NA,NA,NA,NA,1,3,3,1,3,3,2,3,3,NA,NA,NA,NA,NA,NA
"746",5355957182085,1,1,0,NA,44,NA,NA,163,48,138,97,129,NA,NA,NA,NA,1,5,5,1,5,5,1,5,5,NA,NA,NA,NA,NA,NA
"747",5356013903955,0,1,0,NA,55,NA,NA,103,23,44,28,188,NA,NA,NA,NA,2,2,7,2,3,7,2,1,8,NA,NA,NA,NA,NA,NA
"748",5356036384380,0.6,1,1,NA,9,NA,NA,187,63,178,154,104,NA,NA,NA,NA,2,5,10,2,4,7,2,7,9,NA,NA,NA,NA,NA,NA
"749",5356037716065,0.8,1,0,NA,145,NA,NA,174,75,55,94,26,NA,NA,NA,NA,2,8,8,2,1,8,1,8,8,NA,NA,NA,NA,NA,NA
"750",5356062688455,0.4,0,1,NA,18,NA,NA,191,106,43,172,72,NA,NA,NA,NA,1,10,3,2,5,5,2,3,10,NA,NA,NA,NA,NA,NA
"751",5356099566900,0,0,1,NA,82,NA,NA,179,52,145,109,187,NA,NA,NA,NA,1,7,2,1,7,2,1,7,2,NA,NA,NA,NA,NA,NA
"752",5356104867270,0.2,1,1,NA,82,NA,NA,10,104,189,80,29,NA,NA,NA,NA,2,0,5,2,0,5,2,0,5,NA,NA,NA,NA,NA,NA
"753",5356124737065,0,0,0,NA,52,NA,NA,50,166,29,19,25,NA,NA,NA,NA,2,0,10,2,0,10,2,0,10,NA,NA,NA,NA,NA,NA
"754",5356133953380,1,1,1,NA,97,NA,NA,34,1,80,126,105,NA,NA,NA,NA,2,10,10,2,10,10,1,10,10,NA,NA,NA,NA,NA,NA
"755",5356153678140,0,1,0,NA,45,NA,NA,187,74,121,143,64,NA,NA,NA,NA,1,3,1,1,3,1,2,1,3,NA,NA,NA,NA,NA,NA
"756",5356209094695,0,0,0,NA,72,NA,NA,73,137,165,83,161,NA,NA,NA,NA,1,6,0,1,5,1,1,7,0,NA,NA,NA,NA,NA,NA
"757",5356211639400,0.4,1,1,NA,81,NA,NA,170,83,6,37,8,NA,NA,NA,NA,1,7,2,2,3,7,1,7,2,NA,NA,NA,NA,NA,NA
"758",5356261755585,0,0,0,NA,17,NA,NA,68,27,85,53,2,NA,NA,NA,NA,2,0,0,2,0,0,1,0,0,NA,NA,NA,NA,NA,NA
"759",5356265697900,1,1,0,NA,86,NA,NA,129,185,176,28,167,NA,NA,NA,NA,1,10,10,1,10,10,1,10,10,NA,NA,NA,NA,NA,NA
"760",5356286873010,1,1,0,NA,85,NA,NA,35,105,192,127,106,NA,NA,NA,NA,1,10,0,2,5,7,2,6,8,NA,NA,NA,NA,NA,NA
"761",5356318543380,1,1,0,NA,36,NA,NA,54,111,52,99,153,NA,NA,NA,NA,1,5,5,2,5,7,2,5,7,NA,NA,NA,NA,NA,NA
"762",5356338281325,0.6,0,0,NA,71,NA,NA,89,141,162,37,84,NA,NA,NA,NA,2,2,7,2,4,8,2,5,8,NA,NA,NA,NA,NA,NA
"763",5356342289565,0.4,0,0,NA,132,NA,NA,92,79,105,102,1,NA,NA,NA,NA,1,7,6,2,7,8,1,7,6,NA,NA,NA,NA,NA,NA
"764",5356346218695,1,0,1,NA,95,NA,NA,149,30,37,183,108,NA,NA,NA,NA,2,6,10,2,0,10,1,10,0,NA,NA,NA,NA,NA,NA
"765",5356347510825,1,0,0,NA,29,NA,NA,83,56,169,161,48,NA,NA,NA,NA,1,5,1,1,7,2,2,2,8,NA,NA,NA,NA,NA,NA
"766",5356350161010,0.4,1,0,NA,63,NA,NA,49,89,138,1,176,NA,NA,NA,NA,2,6,7,2,7,8,1,8,3,NA,NA,NA,NA,NA,NA
"767",5356360629900,0,0,0,NA,132,NA,NA,189,124,110,145,177,NA,NA,NA,NA,2,0,10,2,0,10,1,10,0,NA,NA,NA,NA,NA,NA
"768",5356369978065,0.4,0,0,NA,144,NA,NA,108,110,65,115,84,NA,NA,NA,NA,2,7,8,1,8,7,1,8,7,NA,NA,NA,NA,NA,NA
"769",5356388357955,0.2,0,1,NA,162,NA,NA,74,79,184,176,179,NA,NA,NA,NA,2,3,6,1,5,5,2,5,5,NA,NA,NA,NA,NA,NA
"770",5356401542955,0,1,1,NA,32,NA,NA,167,145,140,45,149,NA,NA,NA,NA,1,8,5,1,7,0,2,4,7,NA,NA,NA,NA,NA,NA
"771",5356526840010,1,0,1,NA,4,NA,NA,70,192,37,17,79,NA,NA,NA,NA,2,10,10,2,10,10,2,10,10,NA,NA,NA,NA,NA,NA
"772",5356537374825,1,1,1,NA,5,NA,NA,184,75,68,37,140,NA,NA,NA,NA,2,0,10,1,10,5,2,4,10,NA,NA,NA,NA,NA,NA
"773",5356611184455,0.8,0,1,NA,70,NA,NA,76,129,40,137,93,NA,NA,NA,NA,1,2,2,1,2,2,2,2,2,NA,NA,NA,NA,NA,NA
"774",5356657345140,0.2,1,1,NA,180,NA,NA,20,67,126,14,151,NA,NA,NA,NA,2,5,6,1,8,6,1,7,5,NA,NA,NA,NA,NA,NA
"775",5356667840400,0,1,0,NA,35,NA,NA,168,76,92,65,191,NA,NA,NA,NA,2,4,8,1,8,5,1,7,4,NA,NA,NA,NA,NA,NA
"776",5356739078955,0.4,1,1,NA,68,NA,NA,17,72,138,21,146,NA,NA,NA,NA,1,8,7,2,5,7,1,5,5,NA,NA,NA,NA,NA,NA
"777",5356790553195,0,1,0,NA,53,NA,NA,111,124,100,49,149,NA,NA,NA,NA,2,3,7,1,7,6,2,7,8,NA,NA,NA,NA,NA,NA
"778",5356812901770,1,0,1,NA,180,NA,NA,4,119,158,145,36,NA,NA,NA,NA,1,8,5,1,8,5,2,5,8,NA,NA,NA,NA,NA,NA
"779",5356819481085,0,1,1,NA,6,NA,NA,178,174,67,135,177,NA,NA,NA,NA,2,3,10,1,10,3,2,3,10,NA,NA,NA,NA,NA,NA
"780",5356831360770,0,0,1,NA,71,NA,NA,133,90,190,145,171,NA,NA,NA,NA,1,5,5,1,4,1,1,5,5,NA,NA,NA,NA,NA,NA
"781",5356839311325,0.4,0,0,NA,68,NA,NA,35,167,134,15,9,NA,NA,NA,NA,2,5,9,1,8,6,2,6,8,NA,NA,NA,NA,NA,NA
"782",5356870902585,0.2,1,1,NA,184,NA,NA,166,130,71,173,3,NA,NA,NA,NA,1,9,7,1,10,8,1,9,8,NA,NA,NA,NA,NA,NA
"783",5356878866325,0.8,1,0,NA,43,NA,NA,45,172,47,170,48,NA,NA,NA,NA,2,5,8,2,4,8,2,4,7,NA,NA,NA,NA,NA,NA
"784",5356886816880,1,0,0,NA,44,NA,NA,5,114,50,170,15,NA,NA,NA,NA,2,6,9,2,6,8,2,6,8,NA,NA,NA,NA,NA,NA
"785",5356893422565,0.2,0,0,NA,161,NA,NA,172,151,20,78,5,NA,NA,NA,NA,1,7,2,1,7,2,2,4,9,NA,NA,NA,NA,NA,NA
"786",5356902612510,0,0,1,NA,3,NA,NA,40,72,36,150,110,NA,NA,NA,NA,2,7,7,1,6,6,2,7,7,NA,NA,NA,NA,NA,NA
"787",5356931619510,0.4,1,0,NA,116,NA,NA,13,124,140,145,182,NA,NA,NA,NA,1,7,7,2,8,8,2,8,8,NA,NA,NA,NA,NA,NA
"788",5357013287400,0.2,0,1,NA,61,NA,NA,41,46,141,190,145,NA,NA,NA,NA,2,1,9,2,0,10,2,3,5,NA,NA,NA,NA,NA,NA
"789",5357047607955,0.2,1,0,NA,49,NA,NA,166,87,91,178,116,NA,NA,NA,NA,1,5,5,1,5,5,2,5,5,NA,NA,NA,NA,NA,NA
"790",5357058208695,1,0,0,NA,59,NA,NA,157,154,108,38,140,NA,NA,NA,NA,2,5,5,1,5,5,1,5,5,NA,NA,NA,NA,NA,NA
"791",5357099108565,0,1,0,NA,187,NA,NA,74,78,11,4,50,NA,NA,NA,NA,1,8,7,2,7,8,2,7,8,NA,NA,NA,NA,NA,NA
"792",5357157056640,0,0,0,NA,150,NA,NA,59,89,156,180,77,NA,NA,NA,NA,1,6,6,2,6,6,1,6,6,NA,NA,NA,NA,NA,NA
"793",5357184784695,0.6,0,1,NA,62,NA,NA,61,72,74,25,152,NA,NA,NA,NA,2,10,10,1,10,2,1,10,4,NA,NA,NA,NA,NA,NA
"794",5357201951565,0.6,0,0,NA,28,NA,NA,112,164,86,153,168,NA,NA,NA,NA,2,8,9,1,9,9,1,10,9,NA,NA,NA,NA,NA,NA
"795",5357204522640,0,0,0,NA,128,NA,NA,72,62,173,74,25,NA,NA,NA,NA,2,0,0,1,0,0,2,0,0,NA,NA,NA,NA,NA,NA
"796",5357215083825,0.4,0,0,NA,110,NA,NA,145,132,130,11,160,NA,NA,NA,NA,1,5,5,1,5,5,1,5,5,NA,NA,NA,NA,NA,NA
"797",5357265147270,0,0,0,NA,189,NA,NA,31,130,76,88,37,NA,NA,NA,NA,2,0,0,2,0,0,1,0,0,NA,NA,NA,NA,NA,NA
"798",5357352194640,0,0,0,NA,184,NA,NA,121,51,180,191,124,NA,NA,NA,NA,2,4,9,2,2,9,1,9,5,NA,NA,NA,NA,NA,NA
"799",5357374569585,0,0,1,NA,101,NA,NA,167,15,134,24,162,NA,NA,NA,NA,1,0,0,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA
"800",5357492021565,0.2,0,1,NA,83,NA,NA,34,153,94,181,108,NA,NA,NA,NA,2,5,5,2,5,5,1,5,5,NA,NA,NA,NA,NA,NA
"801",5357494619010,0.6,1,0,NA,15,NA,NA,84,149,159,44,60,NA,NA,NA,NA,1,5,0,1,7,0,2,0,7,NA,NA,NA,NA,NA,NA
"802",5357519617770,0.8,1,1,NA,117,NA,NA,111,63,73,28,115,NA,NA,NA,NA,1,5,5,1,5,5,1,5,5,NA,NA,NA,NA,NA,NA
